squareMeters,floor,buildYear,poiCount,price_per_m2,clinicDistance_binned,kindergartenDistance_binned,collegeDistance_binned,pharmacyDistance_binned,centreDistance_binned,price_per_m2_log,hasParkingSpace_yes,hasBalcony_yes,hasElevator_no,hasElevator_yes,type_blockOfFlats,type_tenement,condition_premium,condition_standard
71.27,2.0,1955.0,25.0,15785.0,1,0,1,0,9,9.666815400992093,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
56.72,4.0,2020.0,8.0,19728.0,0,0,3,1,4,9.889794225404126,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
44.63,3.0,1965.0,7.0,11539.0,3,0,5,0,9,9.353487881194667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
32.8,3.0,1920.0,45.0,20732.0,0,0,1,0,1,9.939433679309596,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
33.0,2.0,1938.0,45.0,15909.0,1,0,2,0,2,9.67464026580524,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
74.0,2.0,1940.0,45.0,18243.0,1,0,0,0,0,9.811536723788219,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
55.0,3.0,2023.0,4.0,14964.0,2,0,5,1,6,9.613402595468036,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
68.0,2.0,2023.0,4.0,14000.0,2,0,5,1,6,9.546812608597396,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
48.5,2.0,1960.0,2.0,16433.0,1,0,2,1,3,9.707046787181289,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
33.0,3.0,2015.0,21.0,19667.0,0,0,3,0,4,9.886697383228654,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
37.6,3.0,2016.0,8.0,17261.0,0,0,6,0,6,9.75620490038669,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
40.64,4.0,2023.0,20.0,17200.0,0,0,2,0,9,9.752664662801545,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
64.79,1.0,2017.0,3.0,16561.0,3,0,2,0,6,9.714805812589491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
98.45,2.0,2000.0,10.0,14728.0,0,0,2,0,4,9.597505722912913,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
36.75,7.0,2000.0,15.0,14966.0,1,0,2,0,9,9.613536240640304,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
36.58,3.0,2017.0,3.0,17769.0,2,1,8,0,7,9.785210644945074,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
53.23,3.0,2013.0,3.0,15405.0,1,0,5,0,7,9.642447411030767,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
72.0,2.0,1922.0,18.0,19375.0,0,0,0,0,1,9.871738854221547,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
41.0,3.0,2000.0,23.0,16073.0,2,0,2,0,8,9.684896124569141,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
70.68,1.0,1993.0,21.0,12592.0,1,0,1,0,9,9.440816970657185,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
63.02,1.0,1970.0,9.0,11346.0,3,0,6,0,9,9.336620537886512,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
40.5,3.0,1962.0,25.0,16790.0,2,0,2,0,8,9.728538750071586,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
37.0,2.0,2017.0,13.0,18243.0,1,0,2,0,4,9.811536723788219,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
65.3,2.0,2001.0,11.0,13767.0,1,0,3,0,6,9.530029703062944,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
47.6,3.0,1972.0,16.0,14685.0,2,0,1,0,2,9.59458184363272,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
52.0,1.0,2000.0,29.0,12308.0,2,0,0,0,9,9.418004736441933,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
50.0,6.0,1970.0,17.0,13500.0,1,0,3,0,5,9.51044496442652,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
74.24,2.0,2019.0,4.0,15894.0,2,0,2,1,5,9.673696958500125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
29.9,1.0,2000.0,15.0,15886.0,1,0,2,0,9,9.673193497193077,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
29.0,3.0,2000.0,23.0,18966.0,0,0,3,0,4,9.850403181443673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28.0,5.0,2018.0,45.0,25399.0,0,1,1,0,1,10.142465082152865,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
39.0,3.0,1920.0,45.0,22949.0,0,0,0,0,0,10.041029641554612,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
39.0,1.0,2016.0,27.0,22051.0,0,0,0,0,2,10.001113231320568,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
60.0,2.0,1920.0,45.0,22667.0,0,0,1,0,1,10.028665401264357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
38.0,1.0,1927.0,45.0,23026.0,1,0,1,0,0,10.044379291233609,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
27.0,2.0,1960.0,13.0,14778.0,2,0,4,1,5,9.600894867348593,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
66.62,4.0,1920.0,22.0,17863.0,1,0,1,0,1,9.790486813448885,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
49.0,1.0,1980.0,11.0,13061.0,2,0,2,0,5,9.47738596957752,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
46.88,3.0,2000.0,29.0,13439.0,2,0,0,0,9,9.505916206547065,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
36.0,3.0,1922.0,23.0,15833.0,0,0,0,0,2,9.669851648501433,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
54.81,2.0,2017.0,11.0,21900.0,2,0,0,0,2,9.994241915804592,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
36.44,1.0,1960.0,18.0,16191.0,1,0,1,0,5,9.692210811286753,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
88.0,2.0,1978.0,24.0,14800.0,1,0,1,0,3,9.602382459752207,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
57.0,2.0,2000.0,19.0,15702.0,1,0,2,0,9,9.661543371758201,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
57.29,2.0,2023.0,0.0,12725.0,4,4,2,4,9,9.451323841418724,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
32.0,1.0,2001.0,2.0,17719.0,2,0,1,1,2,9.78239278915807,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
53.0,2.0,1920.0,45.0,19717.0,1,0,0,0,0,9.889236486766269,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
57.0,2.0,1973.0,20.0,14281.0,0,0,2,0,9,9.566685261452934,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
38.0,3.0,1970.0,10.0,13921.0,2,0,2,0,5,9.541153770388567,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
57.64,2.0,2000.0,19.0,11971.0,1,0,4,0,8,9.39024233725137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57.64,2.0,1980.0,18.0,11971.0,1,0,4,0,8,9.39024233725137,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
70.0,1.0,2023.0,3.0,20000.0,1,0,2,0,3,9.903487552536127,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35.0,3.0,2008.0,19.0,14943.0,2,0,3,0,5,9.611998241741393,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
33.2,3.0,1975.0,1.0,15030.0,2,1,2,1,6,9.61780348274702,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
59.0,4.0,2000.0,27.0,11415.0,1,0,1,0,9,9.342683558963897,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
100.0,4.0,2000.0,15.0,17098.0,2,0,3,0,5,9.74671677658618,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
36.45,3.0,2002.0,11.0,17997.0,0,1,0,0,4,9.797960356321203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37.0,3.0,1970.0,22.0,14027.0,2,0,2,0,4,9.54873932271967,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
34.0,3.0,1983.0,17.0,16176.0,0,0,1,0,3,9.691283941260252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
32.1,1.0,2021.0,5.0,17664.0,2,0,1,1,2,9.779283949076822,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
51.5,3.0,2015.0,13.0,16485.0,1,0,1,0,4,9.710206155505832,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
48.73,1.0,2019.0,7.0,14160.0,7,0,7,0,9,9.558176367247711,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
67.0,2.0,2012.0,8.0,13000.0,0,0,6,0,6,9.472704636443673,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
48.0,1.0,1920.0,43.0,12479.0,1,0,1,0,1,9.431802510507854,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
54.0,2.0,1955.0,28.0,15796.0,2,0,0,0,9,9.66751202240654,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
47.08,2.0,2018.0,19.0,15612.0,1,0,2,0,5,9.655795128300506,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
25.0,2.0,1970.0,21.0,16200.0,2,0,4,0,6,9.692766521220475,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
100.0,4.0,1937.0,45.0,23394.0,0,0,0,0,1,10.060234858210652,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
72.33,4.0,2017.0,9.0,23918.0,0,0,2,1,2,10.082386592528753,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
66.0,3.0,1987.0,19.0,13621.0,1,0,2,0,9,9.519367998447342,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
38.0,3.0,2018.0,6.0,16842.0,0,0,2,1,5,9.731631045589937,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
42.2,3.0,2023.0,26.0,18460.0,0,0,0,0,1,9.823361508056843,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
54.18,1.0,2018.0,19.0,25399.0,0,0,0,0,2,10.142465082152865,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
66.86,1.0,2000.0,10.0,11934.0,1,0,3,0,5,9.387146748082028,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
66.0,3.0,1980.0,19.0,13621.0,1,0,2,0,9,9.519367998447342,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
38.0,5.0,1960.0,21.0,14211.0,1,0,1,0,9,9.561771591591862,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
51.14,2.0,2006.0,20.0,14998.0,0,0,4,0,4,9.615672137861335,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
41.0,4.0,2000.0,8.0,15854.0,0,0,6,0,6,9.671177113397102,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
46.0,1.0,2017.0,16.0,19543.0,0,0,2,0,6,9.880372445030076,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
100.0,4.0,2000.0,15.0,17098.0,1,0,3,0,4,9.74671677658618,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
27.69,3.0,2000.0,8.0,19827.0,2,0,2,0,4,9.894799924138562,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
61.5,4.0,2001.0,3.0,16098.0,1,0,3,0,4,9.686450319653678,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
35.0,2.0,2018.0,10.0,19971.0,1,0,2,1,5,9.902036500268814,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
67.0,1.0,2007.0,7.0,13060.0,1,0,7,0,7,9.477309402830421,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
47.21,3.0,2021.0,1.0,16946.0,2,0,4,1,6,9.73778709675841,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
100.0,1.0,2022.0,7.0,19294.0,0,0,3,1,4,9.867549445730498,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51.0,3.0,1976.0,23.0,11745.0,2,0,2,0,8,9.371182897093012,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
51.8,4.0,1975.0,23.0,11000.0,2,0,0,0,8,9.305650551780507,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
58.0,4.0,2017.0,16.0,25399.0,0,0,1,0,2,10.142465082152865,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,7.0,1968.0,10.0,16765.0,0,0,2,0,6,9.72704865890033,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
87.0,2.0,2021.0,0.0,15977.0,4,2,1,2,7,9.67890546702757,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
53.08,4.0,1985.0,10.0,12227.0,0,0,2,0,5,9.41140190014419,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
66.0,3.0,2000.0,19.0,13621.0,1,0,2,0,9,9.519367998447342,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
86.0,2.0,2007.0,0.0,13953.0,4,2,1,2,7,9.543449817892206,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
85.4,3.0,1997.0,19.0,17424.0,1,0,1,0,1,9.765603845172741,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
64.0,3.0,2019.0,19.0,25399.0,0,0,1,0,2,10.142465082152865,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
98.0,3.0,1941.0,32.0,14286.0,0,0,0,0,3,9.567035315714918,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
45.0,2.0,1975.0,0.0,15000.0,4,1,2,2,8,9.615805480084347,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
72.9,2.0,1980.0,45.0,20500.0,0,1,0,0,0,9.9281801651265,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
65.0,1.0,1920.0,9.0,16908.0,0,0,5,0,5,9.73554216168668,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
54.52,3.0,1956.0,18.0,11922.0,3,0,0,0,8,9.386140711779872,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
61.0,3.0,1934.0,4.0,20000.0,1,1,1,1,2,9.903487552536127,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
83.23,2.0,2000.0,13.0,23315.0,0,0,1,0,3,10.056852209242422,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
100.0,8.0,2000.0,19.0,20992.0,0,0,1,0,3,9.951896691743816,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
100.0,3.0,2008.0,19.0,11600.0,0,0,7,0,7,9.358760377094455,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
100.0,3.0,1920.0,37.0,18500.0,0,0,0,0,2,9.825526011066415,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
61.0,3.0,2018.0,4.0,17197.0,3,0,2,0,7,9.752490228984199,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
46.0,3.0,1920.0,45.0,15761.0,0,0,0,0,0,9.665293813175541,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
79.0,3.0,1920.0,45.0,20190.0,0,0,0,0,0,9.912942711306883,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
43.1,5.0,2014.0,12.0,19722.0,0,0,0,0,4,9.889490042892275,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
65.0,1.0,1920.0,45.0,18462.0,0,1,1,0,1,9.823469844550097,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
26.0,1.0,2000.0,28.0,19192.0,2,0,0,0,9,9.862248804519531,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
66.0,3.0,1987.0,19.0,13621.0,1,0,2,0,9,9.519367998447342,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
40.77,4.0,2018.0,8.0,19598.0,0,0,3,0,4,9.883182799195763,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
53.0,1.0,2010.0,12.0,16585.0,1,0,1,0,5,9.716253951381153,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
55.66,3.0,2017.0,4.0,19943.0,2,0,4,0,4,9.900633483553221,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
59.5,2.0,1934.0,4.0,17966.0,1,1,1,1,2,9.796236361789152,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
33.7,1.0,1950.0,45.0,19555.0,1,0,0,0,0,9.880986287189614,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
66.76,4.0,2012.0,6.0,12717.0,1,0,8,0,7,9.450694960020746,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
56.25,3.0,2012.0,16.0,14756.0,0,0,5,0,5,9.599405058716567,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
41.5,2.0,1980.0,8.0,17229.0,1,0,2,0,3,9.754349289532406,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
48.0,1.0,2007.0,16.0,15208.0,0,0,2,0,4,9.629576884168266,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
77.0,2.0,1920.0,16.0,18169.0,0,0,1,0,2,9.807472124102441,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
55.0,2.0,2017.0,20.0,21824.0,1,0,1,0,1,9.990765560643188,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
95.48,3.0,1922.0,24.0,23041.0,0,0,0,0,2,10.045030516645731,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
57.0,3.0,1952.0,23.0,14018.0,3,0,0,0,9,9.54809749706027,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
52.0,4.0,1982.0,13.0,14404.0,0,0,3,0,5,9.575261224768767,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
55.57,2.0,2023.0,15.0,19900.0,0,0,2,0,2,9.898475010712584,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
51.5,3.0,2000.0,28.0,12233.0,2,0,1,0,9,9.411892497046916,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
38.0,3.0,2000.0,20.0,14737.0,2,0,0,0,8,9.598116617213263,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
46.0,4.0,2000.0,29.0,11848.0,3,0,0,0,9,9.379914355947635,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
40.0,3.0,1960.0,11.0,13750.0,3,0,5,0,9,9.528794103094718,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
95.88,1.0,2024.0,0.0,11577.0,1,2,4,2,9,9.356775650205728,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
73.0,4.0,2017.0,3.0,14986.0,3,0,2,0,6,9.614871710924255,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
32.0,1.0,2021.0,1.0,17719.0,1,1,1,1,3,9.78239278915807,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
51.0,1.0,1955.0,30.0,12490.0,3,0,0,0,9,9.432683603119623,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
52.7,2.0,2009.0,1.0,13852.0,1,1,4,1,4,9.536184905522312,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
34.03,6.0,1980.0,11.0,15251.0,0,0,1,0,6,9.632400353656184,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
50.19,7.0,2015.0,12.0,15920.0,0,0,4,0,8,9.675331459398373,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
49.0,1.0,2005.0,17.0,15816.0,0,0,1,0,4,9.668777364850452,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
33.47,1.0,2021.0,13.0,25399.0,0,0,1,0,2,10.142465082152865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
56.0,1.0,2016.0,0.0,16607.0,2,1,8,2,9,9.717579572206754,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.18,3.0,2023.0,6.0,10967.0,7,0,7,0,9,9.302646042760209,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
57.46,1.0,2023.0,4.0,17386.0,1,1,4,1,4,9.76342056363901,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
32.6,7.0,1980.0,19.0,16227.0,0,0,5,0,8,9.694431800539537,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
29.0,3.0,2014.0,8.0,18276.0,0,0,6,0,6,9.813344002683163,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
86.39,3.0,1932.0,25.0,20000.0,0,1,1,0,1,9.903487552536127,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
39.0,3.0,2000.0,10.0,18436.0,0,0,5,0,5,9.8220605538404,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
100.0,1.0,2023.0,1.0,24474.0,1,0,7,1,7,10.105366608545614,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,5.0,2023.0,24.0,25399.0,1,0,1,0,2,10.142465082152865,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
40.5,3.0,1960.0,23.0,14000.0,2,0,2,0,8,9.546812608597396,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
46.0,3.0,1920.0,45.0,17826.0,1,0,0,0,0,9.788413344690662,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
86.17,1.0,2012.0,4.0,15899.0,1,0,4,0,6,9.67401149314871,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
45.17,3.0,2016.0,19.0,21895.0,0,0,1,0,3,9.9940135792355,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
47.53,8.0,1985.0,5.0,12603.0,1,1,2,0,6,9.441690159837492,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
56.0,3.0,2000.0,20.0,13875.0,2,0,0,0,8,9.537843938614635,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
66.0,4.0,1975.0,12.0,14848.0,2,0,3,0,6,9.605620455025981,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
66.0,3.0,2000.0,16.0,14379.0,0,0,2,0,4,9.57352408782774,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
79.1,3.0,1920.0,45.0,20164.0,1,0,1,0,0,9.911654115202522,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
38.5,1.0,2000.0,1.0,16494.0,5,4,6,3,8,9.7107519573933,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
34.0,2.0,1922.0,15.0,22000.0,1,0,1,0,2,9.998797732340453,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
68.45,3.0,2022.0,1.0,13764.0,2,0,3,1,6,9.529811766917371,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.2,3.0,1975.0,17.0,16556.0,1,0,5,0,9,9.714503852868623,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
45.86,7.0,2022.0,0.0,13956.0,4,2,1,2,7,9.543664802306665,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
41.57,1.0,2016.0,4.0,15757.0,1,0,3,0,6,9.665039989962045,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
48.0,4.0,1969.0,15.0,14562.0,2,0,0,0,7,9.586170674954657,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
85.2,3.0,2004.0,15.0,13380.0,0,0,5,0,5,9.50151633368222,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
51.0,1.0,2000.0,31.0,12353.0,3,0,1,0,9,9.421654227536814,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
72.3,2.0,1936.0,23.0,17967.0,0,0,0,0,1,9.796292020932572,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
54.49,10.0,2014.0,0.0,12828.0,4,2,1,2,7,9.459385560813045,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
60.36,2.0,2010.0,1.0,13668.0,3,0,3,1,7,9.522812613235182,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
54.45,1.0,2000.0,0.0,14674.0,4,2,1,2,7,9.59383249927394,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
55.63,3.0,1994.0,25.0,12206.0,1,0,1,0,9,9.40968291310444,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
47.56,3.0,1978.0,13.0,14697.0,0,0,2,0,6,9.595398670306684,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
25.0,1.0,1950.0,13.0,17400.0,1,0,1,0,4,9.764225485202621,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
79.01,5.0,1993.0,10.0,12593.0,3,0,1,0,7,9.440896383005846,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
35.0,3.0,2000.0,15.0,15686.0,3,0,1,0,8,9.660523873772611,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
92.18,2.0,2002.0,20.0,14428.0,2,0,2,0,5,9.57692604202343,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
64.0,3.0,1922.0,45.0,25399.0,1,0,0,0,0,10.142465082152865,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
45.0,1.0,2011.0,7.0,16900.0,0,0,3,0,4,9.735068900911164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
75.0,4.0,2017.0,0.0,20000.0,2,1,4,1,4,9.903487552536127,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
50.0,1.0,2000.0,16.0,17800.0,0,0,1,0,3,9.786953736280177,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
90.52,3.0,1943.0,34.0,17676.0,0,0,0,0,2,9.77996306625063,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
35.74,6.0,2011.0,0.0,16760.0,4,2,1,2,7,9.726750374036074,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
28.95,4.0,2023.0,14.0,25399.0,0,0,1,0,2,10.142465082152865,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
43.08,3.0,2020.0,6.0,15297.0,7,0,7,0,9,9.635412009723266,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
45.0,3.0,2012.0,7.0,16644.0,1,0,1,0,5,9.719805070102831,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
53.0,3.0,2023.0,13.0,15981.0,1,0,1,0,4,9.679155795585109,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,1.0,2003.0,8.0,15400.0,0,1,2,0,3,9.642122788401721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
61.0,4.0,1990.0,17.0,11900.0,0,0,1,0,6,9.38429367909962,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
37.8,6.0,1976.0,19.0,15000.0,1,0,5,0,9,9.615805480084347,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
85.55,3.0,1935.0,4.0,17522.0,1,1,1,1,2,9.77121251322631,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
